\Robert Palmer\,67,1985,,,
\The Outfield\,71,1985,,,
\Simple Minds\,45,1985,,,
\Survivor\,76,1985,,,
\The Outfield\,70,1985,,,
\Starship\,27,1985,,,
\Pete Townshend\,35,1985,,,
\Survivor\,64,1985,,,
\Dire Straits\,62,1985,,,
\Billy Joel\,0,1985,,,
\Steely Dan\,32,1985,,,
\Billy Idol\,52,1985,,,
\a-ha\,83,1985,,,
\Tears For Fears\,80,1985,,,
\The Replacements\,57,1985,,,
\Tears For Fears\,80,1985,,,
\a-ha\,83,1985,,,
\The Jesus and Mary Chain\,62,1985,,,
\The Cure\,60,1985,,,
\Oingo Boingo\,53,1985,,,
\Oingo Boingo\,44,1985,,,
\Tears For Fears\,64,1985,,,
\The Cure\,62,1985,,,
\Orchestral Manoeuvres In The Dark\,53,1985,,,
\The Smiths\,54,1985,,,
\Killing Joke\,52,1985,,,
\The Smiths\,52,1985,,,
\The Smiths\,53,1985,,,
\Echo & the Bunnymen\,63,1985,,,
\Bon Jovi\,16,1986,,,
\Bon Jovi\,24,1986,,,
\Pet Shop Boys\,58,1986,,,
\The Bolshoi\,1,1986,,,
\The Bolshoi\,0,1986,,,
\New Order\,67,1986,,,
\Prince\,73,1986,,,
\Status Quo\,0,1986,,,
\Bananarama\,6,1986,,,
\Cutting Crew\,71,1986,,,
\Chris de Burgh\,14,1986,,,
\Run–D.M.C.\,68,1986,,,
\Beastie Boys\,46,1986,,,
\Peter Cetera\,71,1986,,,
\Steve Winwood\,7,1986,,,
\The Human League\,42,1986,,,
\Lionel Richie\,64,1986,,,
\Boston\,62,1986,,,
\Stacey Q\,54,1986,,,
\Genesis\,60,1986,,,
\Janet Jackson\,51,1986,,,
\Cameo\,63,1986,,,
\Run–D.M.C.\,68,1986,,,
\Daryl Hall\,34,1986,,,
\Lionel Richie\,43,1986,,,
\Bruce Hornsby\,66,1986,,,
\Crowded House\,23,1986,,,
\Peter Cetera\,57,1986,,,
\Janet Jackson\,44,1986,,,
\Genesis\,56,1986,,,
\Genesis\,47,1986,,,
\Van Der Graaf Generator\,33,1986,,,
\Eddie Money\,67,1986,,,
\Huey Lewis & The News\,64,1986,,,
\Tesla\,56,1986,,,
\Bon Jovi\,24,1986,,,
\Eddie Money\,67,1986,,,
\Bon Jovi\,14,1986,,,
\Europe\,75,1986,,,
\Queen\,0,1986,,,
\Poison\,54,1986,,,
\Ozzy Osbourne\,0,1986,,,
\Cyndi Lauper\,68,1986,,,
\AC/DC\,72,1986,,,
\Ozzy Osbourne\,62,1986,,,
\Crowded House\,23,1986,,,
\Bon Jovi\,16,1986,,,
\Van Halen\,57,1986,,,
\Van Halen\,65,1986,,,
\New Order\,67,1986,,,
\Iggy Pop\,60,1986,,,
\The Smiths\,73,1986,,,
\Crowded House\,72,1986,,,
\Paul Simon\,75,1986,,,
\Bon Jovi\,83,1986,,,
\The Smiths\,67,1986,,,
\Depeche Mode\,43,1986,,,
\Depeche Mode\,5,1986,,,
\Depeche Mode\,44,1986,,,
\The Smiths\,48,1986,,,
\Bauhaus\,41,1986,,,
\Bon Jovi\,16,1986,,,
\Bon Jovi\,8,1986,,,
\Bon Jovi\,15,1986,,,
\AC/DC\,72,1986,,,
\Midnight Oil\,41,1986,,,
\The Bolshoi\,39,1986,,,
\The Smiths\,53,1986,,,
\The Smiths\,52,1986,,,
\Orchestral Manoeuvres In The Dark\,46,1986,,,
\Pet Shop Boys\,67,1986,,,
\Bon Jovi\,15,1986,,,
\Cinderella\,6,1986,,,
\Europe\,75,1986,,,
\Bon Jovi\,14,1986,,,
\Cinderella\,54,1986,,,
\Tesla\,56,1986,,,
\Van Halen\,65,1986,,,
\Queen\,0,1986,,,
\Poison\,54,1986,,,
\AC/DC\,72,1986,,,
\Warren Zevon\,54,1986,,,
\Europe\,61,1986,,,
\Julian Lennon\,22,1986,,,
\Bon Jovi\,16,1986,,,
\Europe\,70,1986,,,
\Peter Cetera\,71,1986,,,
\Alice Cooper\,48,1986,,,
\Stacey Q\,54,1986,,,
\People Like Us\,26,1986,,,
\Nancy Martinez\,30,1986,,,
\Nu Shooz\,38,1986,,,
\Bon Jovi\,24,1986,,,
\Anita Baker\,61,1986,,,
\Patti LaBelle\,51,1986,,,
\Miki Howard\,40,1986,,,
\Janet Jackson\,1,1986,,,
\Janet Jackson\,1,1986,,,
\Janet Jackson\,0,1986,,,
\Janet Jackson\,1,1986,,,
\Def Leppard\,74,1987,,,
\Whitesnake\,19,1987,,,
\Guns N' Roses\,16,1987,,,
\Pet Shop Boys\,38,1987,,,
\U2\,79,1987,,,
\Broken English\,0,1987,,,
\R.E.M.\,63,1987,,,
\Anne Clark\,37,1987,,,
\Nitzer Ebb\,16,1987,,,
\The Cure\,13,1987,,,
\Depeche Mode\,10,1987,,,
\Lloyd Cole and the Commotions\,32,1987,,,
\The Alarm\,28,1987,,,
\Big Audio Dynamite\,30,1987,,,
\The Communards\,3,1987,,,
\Starship\,24,1987,,,
\George Michael\,75,1987,,,
\Whitney Houston\,18,1987,,,
\Guns N' Roses\,78,1987,,,
\Guns N' Roses\,82,1987,,,
\Rick Astley\,66,1987,,,
\Marvin Sease\,34,1987,,,
\Eric B. & Rakim\,51,1987,,,
\Eazy-E\,64,1987,,,
\LL Cool J\,47,1987,,,
\Eric B. & Rakim\,48,1987,,,
\Heavy D & The Boyz\,28,1987,,,
\Eric B. & Rakim\,51,1987,,,
\Eazy-E\,64,1987,,,
\Guns N' Roses\,78,1987,,,
\Guns N' Roses\,78,1987,,,
\Guns N' Roses\,60,1987,,,
\Guns N' Roses\,61,1987,,,
\Guns N' Roses\,82,1987,,,
\Guns N' Roses\,7,1987,,,
\Guns N' Roses\,59,1987,,,
\Guns N' Roses\,57,1987,,,
\Guns N' Roses\,5,1987,,,
\Guns N' Roses\,4,1987,,,
\Guns N' Roses\,4,1987,,,
\Guns N' Roses\,4,1987,,,
\Def Leppard\,53,1987,,,
\Def Leppard\,47,1987,,,
\Def Leppard\,60,1987,,,
\Def Leppard\,53,1987,,,
\Def Leppard\,48,1987,,,
\Def Leppard\,68,1987,,,
\Jan Hammer\,1,1987,,,
\Heart\,73,1987,,,
\Whitney Houston\,2,1987,,,
\Starship\,24,1987,,,
\Los Lobos\,58,1987,,,
\U2\,2,1987,,,
\U2\,1,1987,,,
\Bill Medley\,20,1987,,,
\Whitesnake\,7,1987,,,
\Whitesnake\,19,1987,,,
\Whitesnake\,70,1987,,,
\Def Leppard\,74,1987,,,
\Lou Gramm\,50,1987,,,
\Guns N' Roses\,82,1987,,,
\Whitesnake\,19,1987,,,
\Guns N' Roses\,78,1987,,,
\Midnight Oil\,65,1987,,,
\Def Leppard\,74,1987,,,
\Whitesnake\,65,1987,,,
\Guns N' Roses\,16,1987,,,
\Guns N' Roses\,22,1987,,,
\Guns N' Roses\,19,1987,,,
\Fleetwood Mac\,58,1987,,,
\Midnight Oil\,55,1987,,,
\Guns N' Roses\,1,1987,,,
\Mötley Crüe\,0,1987,,,
\ZZ Top\,19,1987,,,
\INXS\,64,1987,,,
\Guns N' Roses\,78,1987,,,
\Def Leppard\,1,1987,,,
\Whitesnake\,7,1987,,,
\Whitesnake\,3,1987,,,
\Split Enz\,0,1987,,,
\Supertramp\,0,1987,,,
\Whitesnake\,4,1987,,,
\Fleetwood Mac\,18,1987,,,
\Fleetwood Mac\,27,1987,,,
\Michael Jackson\,67,1987,,,
\Aerosmith\,70,1987,,,
\Suzanne Vega\,57,1987,,,
\U2\,79,1987,,,
\U2\,76,1987,,,
\Sting\,71,1987,,,
\Guns N' Roses\,82,1987,,,
\Whitesnake\,14,1987,,,
\Siouxsie and the Banshees\,59,1987,,,
\Echo & the Bunnymen\,52,1987,,,
\The Cure\,65,1987,,,
\The Smiths\,44,1987,,,
\The Smiths\,48,1987,,,
\The Smiths\,56,1987,,,
\The Jesus and Mary Chain\,51,1987,,,
\Sisters of Mercy\,50,1987,,,
\The Lounge Lizards\,35,1988,,,
\Roxette\,72,1988,,,
\Herbie Hancock\,12,1988,,,
\Information Society\,0,1988,,,
\Front 242\,42,1988,,,
\When In Rome\,63,1988,,,
\Erasure\,69,1988,,,
\Tracy Chapman\,77,1988,,,
\Roxette\,75,1988,,,
\N.W.A.\,62,1988,,,
\Eazy-E\,50,1988,,,
\U2\,3,1988,,,
\Betty Wright\,44,1988,,,
\Johnnie Taylor\,34,1988,,,
\Betty Wright\,45,1988,,,
\DJ Jazzy Jeff & The Fresh Prince\,40,1988,,,
\Kid 'N Play\,23,1988,,,
\Kid 'N Play\,43,1988,,,
\N.W.A.\,50,1988,,,
\J.J. Fad\,47,1988,,,
\N.W.A.\,70,1988,,,
\Kid 'N Play\,32,1988,,,
\Sir Mix-A-Lot\,50,1988,,,
\Sir Mix-A-Lot\,44,1988,,,
\Public Enemy\,52,1988,,,
\Bobby Brown\,56,1988,,,
\Stetsasonic\,33,1988,,,
\MC Hammer\,35,1988,,,
\E.U.\,39,1988,,,
\Ice-T\,37,1988,,,
\N.W.A.\,68,1988,,,
\Eazy-E\,50,1988,,,
\N.W.A.\,70,1988,,,
\Eric B. & Rakim\,47,1988,,,
\N.W.A.\,4,1988,,,
\N.W.A.\,7,1988,,,
\N.W.A.\,1,1988,,,
\N.W.A.\,50,1988,,,
\N.W.A.\,62,1988,,,
\N.W.A.\,58,1988,,,
\Eazy-E\,56,1988,,,
\Eazy-E\,64,1988,,,
\N.W.A.\,2,1988,,,
\N.W.A.\,0,1988,,,
\Guns N' Roses\,67,1988,,,
\Guns N' Roses\,48,1988,,,
\Wink\,26,1988,,,
\Poison\,71,1988,,,
\Don McLean\,71,1988,,,
\David Lee Roth\,55,1988,,,
\Cinderella\,61,1988,,,
\Winger\,57,1988,,,
\Caifanes\,64,1988,,,
\Caifanes\,51,1988,,,
\Caifanes\,68,1988,,,
\Caifanes\,47,1988,,,
\Caifanes\,63,1988,,,
\Caifanes\,57,1988,,,
\Poison\,65,1988,,,
\Fleetwood Mac\,59,1988,,,
\Patti Smith\,50,1988,,,
\The J. Geils Band\,35,1988,,,
\Poison\,71,1988,,,
\The Beatles\,39,1988,,,
\The Youngbloods\,39,1988,,,
\The Cowsills\,40,1988,,,
\U2\,3,1988,,,
\Don McLean\,71,1988,,,
\Fleetwood Mac\,57,1988,,,
\Fleetwood Mac\,69,1988,,,
\Bon Jovi\,67,1988,,,
\Bobby Brown\,56,1988,,,
\Pixies\,74,1988,,,
\Jane's Addiction\,64,1988,,,
\Morrissey\,63,1988,,,
\The Psychedelic Furs\,58,1988,,,
\The Psychedelic Furs\,39,1988,,,
\Morrissey\,50,1988,,,
\Morrissey\,51,1988,,,
\When In Rome\,63,1988,,,
\The Wild Swans\,30,1988,,,
\The Church\,59,1988,,,
\Morrissey\,60,1988,,,
\Erasure\,69,1988,,,
\The Human League\,46,1988,,,
\Information Society\,53,1988,,,
\The Human League\,56,1988,,,
\Johnny Hates Jazz\,54,1988,,,
\Fine Young Cannibals\,71,1988,,,
\The Wild Swans\,27,1988,,,
\Traveling Wilburys\,9,1988,,,
\Erasure\,62,1988,,,
\The Psychedelic Furs\,44,1988,,,
\Winger\,57,1988,,,
\Bon Jovi\,67,1988,,,
\Lita Ford\,59,1988,,,
\Poison\,71,1988,,,
\Cinderella\,7,1988,,,
\Cinderella\,4,1988,,,
\Vixen\,51,1988,,,
\Luz Casal\,56,1989,,,
\Escape With Romeo\,32,1989,,,
\Invisible Limits\,0,1989,,,
\Peter Schilling\,58,1989,,,
\Paul Haig\,23,1989,,,
\New Model Army\,43,1989,,,
\Love and Rockets\,52,1989,,,
\The Pointer Sisters\,63,1989,,,
\Richard Marx\,75,1989,,,
\Cher\,72,1989,,,
\The D.O.C.\,51,1989,,,
\Sir Mix-A-Lot\,39,1989,,,
\The D.O.C.\,46,1989,,,
\Kwame\,29,1989,,,
\The D.O.C.\,51,1989,,,
\DREAMS COME TRUE\,0,1989,,,
\Dionne Warwick\,57,1989,,,
\Level 42\,58,1989,,,
\Red Hot Chili Peppers\,45,1989,,,
\Mötley Crüe\,14,1989,,,
\Mötley Crüe\,76,1989,,,
\Great White\,59,1989,,,
\Alice Cooper\,70,1989,,,
\Bad English\,64,1989,,,
\Warrant\,60,1989,,,
\Tom Petty\,76,1989,,,
\The Stone Roses\,61,1989,,,
\Tom Petty\,71,1989,,,
\Mötley Crüe\,76,1989,,,
\Neil Young\,65,1989,,,
\Alice Cooper\,70,1989,,,
\Alice Cooper\,59,1989,,,
\The Rolling Stones\,8,1989,,,
\Tommy James & The Shondells\,56,1989,,,
\Squeeze\,0,1989,,,
\Billy Joel\,73,1989,,,
\Skid Row\,62,1989,,,
\Skid Row\,68,1989,,,
\The B-52's\,69,1989,,,
\Bob Mould\,36,1989,,,
\Lou Reed\,40,1989,,,
\Pixies\,61,1989,,,
\Pixies\,67,1989,,,
\The Cure\,60,1989,,,
\Depeche Mode\,61,1989,,,
\The Cure\,60,1989,,,
\The Stone Roses\,64,1989,,,
\Tom Petty\,65,1989,,,
\Pixies\,63,1989,,,
\Level 42\,58,1989,,,
\The Cure\,65,1989,,,
\Red Flag\,35,1989,,,
\Kon Kan\,43,1989,,,
\The Cure\,57,1989,,,
\Mötley Crüe\,14,1989,,,
\Great White\,59,1989,,,
\Alice Cooper\,59,1989,,,
\Mr. Big\,3,1989,,,
\Skid Row\,68,1989,,,
\Warrant\,60,1989,,,
\Faster Pussycat\,53,1989,,,
\Tom Petty\,46,1989,,,
\Alice Cooper\,70,1989,,,
\Skid Row\,69,1989,,,
\Mötley Crüe\,76,1989,,,
\Mötley Crüe\,0,1989,,,
\Bad English\,64,1989,,,
\KISS\,2,1989,,,
\Richard Marx\,75,1989,,,
\Mötley Crüe\,0,1989,,,
\Mötley Crüe\,2,1989,,,
\Ricardo Arjona\,68,1989,,,
\Gloria Estefan\,44,1989,,,
\Gloria Estefan\,52,1989,,,
\Gloria Estefan\,43,1989,,,
\Gloria Estefan\,41,1989,,,
\Gloria Estefan\,38,1989,,,
\Dino\,28,1989,,,
\Seduction\,30,1989,,,
\STOP\,41,1989,,,
\Mellow Man Ace\,42,1989,,,
\The B-52's\,69,1989,,,
\After 7\,53,1989,,,
\After 7\,42,1989,,,
\Babyface\,47,1989,,,
\Janet Jackson\,42,1989,,,
\Babyface\,35,1989,,,
\Babyface\,36,1989,,,
\Janet Jackson\,30,1989,,,
\Janet Jackson\,26,1989,,,
\Janet Jackson\,38,1989,,,
\Janet Jackson\,38,1989,,,
\Troop\,55,1989,,,
\Troop\,43,1989,,,
\Christopher Williams\,32,1989,,,
\Chuckii Booker\,33,1989,,,
\Chuckii Booker\,16,1989,,,
\Heavy D & The Boyz\,36,1989,,,
\Heavy D & The Boyz\,39,1989,,,
\Troop\,22,1989,,,
\Madonna\,51,1990,,,
\SNAP!\,59,1990,,,
\Warrant\,60,1990,,,
\AC/DC\,81,1990,,,
\Depeche Mode\,49,1990,,,
\The Snake Corps\,34,1990,,,
\Timmy T\,25,1990,,,
\Nick Kamen\,61,1990,,,
\The Essence\,20,1990,,,
\The Stranglers\,50,1990,,,
\Then Jerico\,0,1990,,,
\Then Jerico\,0,1990,,,
\Joolz\,23,1990,,,
\Talk Talk\,57,1990,,,
\The Bangles\,48,1990,,,
\Warrant\,65,1990,,,
\Youngbloodz\,25,1990,,,
\UGK\,0,1990,,,
\DJ Magic Mike\,26,1990,,,
\Public Enemy\,56,1990,,,
\Too $hort\,55,1990,,,
\DJ Magic Mike\,26,1990,,,
\Candyman\,43,1990,,,
\Digital Underground\,42,1990,,,
\Kid Frost\,51,1990,,,
\Above The Law\,31,1990,,,
\Too $hort\,55,1990,,,
\A Tribe Called Quest\,69,1990,,,
\Compton's Most Wanted\,49,1990,,,
\Ice Cube\,51,1990,,,
\Alias\,51,1990,,,
\Damn Yankees\,59,1990,,,
\Queensrÿche\,61,1990,,,
\Caifanes\,50,1990,,,
\Caifanes\,69,1990,,,
\Caifanes\,59,1990,,,
\Caifanes\,46,1990,,,
\Caifanes\,53,1990,,,
\The Romantics\,66,1990,,,
\AC/DC\,81,1990,,,
\The Black Crowes\,2,1990,,,
\The Black Crowes\,68,1990,,,
\The Black Crowes\,63,1990,,,
\Warrant\,65,1990,,,
\Survivor\,46,1990,,,
\Elton John\,41,1990,,,
\Scorpions\,23,1990,,,
\Alice In Chains\,49,1990,,,
\The Young Rascals\,26,1990,,,
\Elton John\,3,1990,,,
\Ram Jam\,67,1990,,,
\Scorpions\,77,1990,,,
\Extreme\,67,1990,,,
\Jane's Addiction\,57,1990,,,
\Temple Of The Dog\,59,1990,,,
\Morrissey\,38,1990,,,
\Depeche Mode\,56,1990,,,
\Depeche Mode\,50,1990,,,
\Depeche Mode\,65,1990,,,
\Modern English\,56,1990,,,
\The Go-Go's\,48,1990,,,
\Alice In Chains\,71,1990,,,
\Anything Box\,24,1990,,,
\Anything Box\,23,1990,,,
\Warrant\,65,1990,,,
\Y&T\,48,1990,,,
\Damn Yankees\,59,1990,,,
\Poison\,61,1990,,,
\Firehouse\,55,1990,,,
\Warrant\,50,1990,,,
\Scorpions\,23,1990,,,
\Survivor\,46,1990,,,
\Scorpions\,14,1990,,,
\AC/DC\,81,1990,,,
\AC/DC\,64,1990,,,
\Extreme\,75,1990,,,
\Jerry Rivera\,65,1990,,,
\Guayacán Orquesta\,64,1990,,,
\Guayacán Orquesta\,55,1990,,,
\Juan Gabriel\,72,1990,,,
\Alejandra Guzman\,48,1990,,,
\Maná\,68,1990,,,
\Chayanne\,54,1990,,,
\Chayanne\,58,1990,,,
\Gloria Estefan\,60,1990,,,
\Gloria Estefan\,40,1990,,,
\Gloria Estefan\,39,1990,,,
\Gloria Estefan\,33,1990,,,
\Gloria Estefan\,35,1990,,,
\Kid Frost\,51,1990,,,
\Timmy T\,15,1990,,,
\Kid Frost\,20,1990,,,
\Marcia Griffiths\,42,1990,,,
\Tony! Toni! Toné!\,58,1990,,,
\Johnny Gill\,54,1990,,,
\Guy\,55,1990,,,
\Hi-Five\,54,1990,,,
\Melissa Manchester\,6,1990,,,
\Johnny Gill\,35,1990,,,
\Tony! Toni! Toné!\,58,1990,,,
\SNAP!\,12,1991,,,
\R.E.M.\,81,1991,,,
\Erasure\,0,1991,,,
\And One\,0,1991,,,
\Alphaville\,57,1991,,,
\Wolfsheim\,46,1991,,,
\Deine Lakaien\,0,1991,,,
\Ice-T\,45,1991,,,
\DJ Quik\,31,1991,,,
\Geto Boys\,65,1991,,,
\Scarface\,31,1991,,,
\Scarface\,21,1991,,,
\Scarface\,25,1991,,,
\Geto Boys\,27,1991,,,
\Soundgarden\,63,1991,,,
\DJ Quik\,53,1991,,,
\Heavy D & The Boyz\,57,1991,,,
\Cypress Hill\,59,1991,,,
\MC Breed\,48,1991,,,
\DJ Magic Mike\,36,1991,,,
\Compton's Most Wanted\,33,1991,,,
\Cypress Hill\,49,1991,,,
\Nice & Smooth\,51,1991,,,
\Ice Cube\,3,1991,,,
\N.W.A.\,61,1991,,,
\2Pac\,46,1991,,,
\Cypress Hill\,59,1991,,,
\Geto Boys\,65,1991,,,
\MC Breed\,48,1991,,,
\DJ Quik\,40,1991,,,
\DJ Quik\,38,1991,,,
\DJ Quik\,44,1991,,,
\Guns N' Roses\,13,1991,,,
\Guns N' Roses\,15,1991,,,
\Guns N' Roses\,9,1991,,,
\Guns N' Roses\,6,1991,,,
\Guns N' Roses\,53,1991,,,
\Guns N' Roses\,6,1991,,,
\Guns N' Roses\,3,1991,,,
\Guns N' Roses\,3,1991,,,
\Guns N' Roses\,3,1991,,,
\Guns N' Roses\,3,1991,,,
\Guns N' Roses\,1,1991,,,
\Guns N' Roses\,52,1991,,,
\Guns N' Roses\,1,1991,,,
\Paul McCartney\,0,1991,,,
\Mr. Big\,5,1991,,,
\Steppenwolf\,13,1991,,,
\Spin Doctors\,70,1991,,,
\Queen\,59,1991,,,
\Metallica\,69,1991,,,
\U2\,77,1991,,,
\Metallica\,73,1991,,,
\Red Hot Chili Peppers\,81,1991,,,
\Pearl Jam\,75,1991,,,
\Metallica\,23,1991,,,
\Pearl Jam\,75,1991,,,
\Ozzy Osbourne\,69,1991,,,
\Queen\,19,1991,,,
\Tom Petty and the Heartbreakers\,71,1991,,,
\R.E.M.\,23,1991,,,
\Nirvana\,72,1991,,,
\Metallica\,15,1991,,,
\Metallica\,12,1991,,,
\Aerosmith\,37,1991,,,
\U2\,62,1991,,,
\Lynyrd Skynyrd\,0,1991,,,
\Lynyrd Skynyrd\,12,1991,,,
\Steppenwolf\,13,1991,,,
\Guns N' Roses\,15,1991,,,
\R.E.M.\,81,1991,,,
\Pearl Jam\,75,1991,,,
\Nirvana\,81,1991,,,
\Red Hot Chili Peppers\,81,1991,,,
\U2\,77,1991,,,
\Guns N' Roses\,74,1991,,,
\Guns N' Roses\,77,1991,,,
\Pearl Jam\,75,1991,,,
\Pearl Jam\,69,1991,,,
\Alphaville\,57,1991,,,
\Einstürzende Neubauten\,28,1991,,,
\Nirvana\,64,1991,,,
\Oingo Boingo\,0,1991,,,
\Nirvana\,35,1991,,,
\Nirvana\,58,1991,,,
\Violent Femmes\,0,1991,,,
\Violent Femmes\,0,1991,,,
\Red Hot Chili Peppers\,73,1991,,,
\R.E.M.\,23,1991,,,
\Metallica\,79,1991,,,
\Spin Doctors\,63,1991,,,
\Tom Petty and the Heartbreakers\,55,1991,,,
\Nirvana\,68,1991,,,
\Nirvana\,74,1991,,,
\Ozzy Osbourne\,69,1991,,,
\Guns N' Roses\,13,1991,,,
\Pearl Jam\,12,1991,,,
\Free\,0,1991,,,
\Nirvana\,81,1991,,,
\Guns N' Roses\,15,1991,,,
\Kylie Minogue\,27,1992,,,
\Dr. Alban\,21,1992,,,
\SNAP!\,57,1992,,,
\SNAP!\,67,1992,,,
\Modern English\,46,1992,,,
\Somewhere over England\,32,1992,,,
\Ice Cube\,74,1992,,,
\The Pharcyde\,67,1992,,,
\UGK\,21,1992,,,
\Bushwick Bill\,39,1992,,,
\Geto Boys\,60,1992,,,
\Kyuss\,54,1992,,,
\Ron C\,6,1992,,,
\DJ Quik\,45,1992,,,
\Poison Clan\,35,1992,,,
\Kris Kross\,66,1992,,,
\N2DEEP\,53,1992,,,
\Eric B. & Rakim\,53,1992,,,
\Pete Rock & C.L. Smooth\,60,1992,,,
\House Of Pain\,74,1992,,,
\Das EFX\,55,1992,,,
\Redman\,62,1992,,,
\Kool G Rap & DJ Polo\,29,1992,,,
\Grand Puba\,37,1992,,,
\Pete Rock & C.L. Smooth\,29,1992,,,
\Pete Rock & C.L. Smooth\,34,1992,,,
\Pete Rock & C.L. Smooth\,26,1992,,,
\Pete Rock & C.L. Smooth\,27,1992,,,
\Pete Rock & C.L. Smooth\,52,1992,,,
\Pete Rock & C.L. Smooth\,25,1992,,,
\Pete Rock & C.L. Smooth\,24,1992,,,
\Pete Rock & C.L. Smooth\,26,1992,,,
\Pete Rock & C.L. Smooth\,27,1992,,,
\Pete Rock & C.L. Smooth\,31,1992,,,
\Pete Rock & C.L. Smooth\,25,1992,,,
\House Of Pain\,40,1992,,,
\House Of Pain\,48,1992,,,
\House Of Pain\,36,1992,,,
\House Of Pain\,43,1992,,,
\Ice Cube\,74,1992,,,
\Compton's Most Wanted\,53,1992,,,
\Geto Boys\,0,1992,,,
\Gang Starr\,33,1992,,,
\Too $hort\,50,1992,,,
\Ice Cube\,2,1992,,,
\Geto Boys\,0,1992,,,
\Geto Boys\,60,1992,,,
\Def Leppard\,37,1992,,,
\Def Leppard\,31,1992,,,
\Def Leppard\,30,1992,,,
\Def Leppard\,34,1992,,,
\Queen\,0,1992,,,
\Caifanes\,59,1992,,,
\Caifanes\,48,1992,,,
\Caifanes\,67,1992,,,
\Caifanes\,51,1992,,,
\Caifanes\,48,1992,,,
\The Cure\,67,1992,,,
\The Animals\,66,1992,,,
\ZZ Top\,53,1992,,,
\The Tubes\,45,1992,,,
\Simple Minds\,5,1992,,,
\Tom Cochrane\,62,1992,,,
\The Cure\,75,1992,,,
\Gin Blossoms\,59,1992,,,
\Soul Asylum\,68,1992,,,
\R.E.M.\,73,1992,,,
\Bon Jovi\,73,1992,,,
\Eric Clapton\,73,1992,,,
\Nick Cave & The Bad Seeds\,29,1992,,,
\Blind Melon\,73,1992,,,
\Sublime\,61,1992,,,
\The Cure\,67,1992,,,
\China Crisis\,53,1992,,,
\Fra Lippo Lippi\,57,1992,,,
\Rage Against The Machine\,78,1992,,,
\Go West\,61,1992,,,
\T-4-2\,9,1992,,,
\The Police\,39,1992,,,
\Marillion\,51,1992,,,
\Rage Against The Machine\,57,1992,,,
\Sex Pistols\,0,1992,,,
\Pantera\,72,1992,,,
\Soul Asylum\,68,1992,,,
\Megadeth\,70,1992,,,
\ZZ Top\,44,1992,,,
\Maná\,60,1992,,,
\Jon Secada\,62,1992,,,
\Chayanne\,50,1992,,,
\SWV\,66,1992,,,
\Silk\,58,1992,,,
\Shai\,56,1992,,,
\Joseito Fernández\,19,1992,,,
\Ice Cube\,74,1992,,,
\The Pharcyde\,0,1992,,,
\The Pharcyde\,2,1992,,,
\Jade\,61,1992,,,
\En Vogue\,52,1992,,,
\SWV\,66,1992,,,
\TLC\,52,1992,,,
\Haddaway\,70,1993,,,
\Haddaway\,44,1993,,,
\Captain Hollywood Project\,60,1993,,,
\Culture Beat\,48,1993,,,
\Culture Beat\,54,1993,,,
\Cutting Crew\,68,1993,,,
\Ace of Base\,68,1993,,,
\Ice Cube\,70,1993,,,
\Cypress Hill\,47,1993,,,
\Snoop Dogg\,72,1993,,,
\Scarface\,22,1993,,,
\Scarface\,27,1993,,,
\Geto Boys\,28,1993,,,
\Geto Boys\,26,1993,,,
\Geto Boys\,37,1993,,,
\Geto Boys\,19,1993,,,
\Geto Boys\,34,1993,,,
\Geto Boys\,31,1993,,,
\Geto Boys\,17,1993,,,
\Geto Boys\,18,1993,,,
\Lenny Kravitz\,72,1993,,,
\Snoop Dogg\,58,1993,,,
\Snoop Dogg\,63,1993,,,
\E-40\,36,1993,,,
\MC Breed\,59,1993,,,
\Masta Ace Incorporated\,39,1993,,,
\Naughty By Nature\,64,1993,,,
\Souls Of Mischief\,68,1993,,,
\Cypress Hill\,70,1993,,,
\Snoop Dogg\,70,1993,,,
\A Tribe Called Quest\,52,1993,,,
\Wu-Tang Clan\,72,1993,,,
\Lords Of The Underground\,59,1993,,,
\KRS-One\,62,1993,,,
\Wu-Tang Clan\,66,1993,,,
\Onyx\,59,1993,,,
\Black Moon\,55,1993,,,
\Wu-Tang Clan\,60,1993,,,
\Black Moon\,40,1993,,,
\Das EFX\,45,1993,,,
\Lords Of The Underground\,50,1993,,,
\Black Moon\,36,1993,,,
\Wu-Tang Clan\,63,1993,,,
\Wu-Tang Clan\,54,1993,,,
\Wu-Tang Clan\,56,1993,,,
\Wu-Tang Clan\,52,1993,,,
\Wu-Tang Clan\,60,1993,,,
\Wu-Tang Clan\,60,1993,,,
\Wu-Tang Clan\,58,1993,,,
\Snoop Dogg\,58,1993,,,
\Snoop Dogg\,72,1993,,,
\Snoop Dogg\,70,1993,,,
\Wu-Tang Clan\,72,1993,,,
\Menace ll Society\,0,1993,,,
\Lords Of The Underground\,59,1993,,,
\Snoop Dogg\,58,1993,,,
\Onyx\,6,1993,,,
\Black Moon\,55,1993,,,
\Pete Rock\,31,1993,,,
\Digable Planets\,58,1993,,,
\Ice Cube\,8,1993,,,
\Cypress Hill\,70,1993,,,
\Wu-Tang Clan\,66,1993,,,
\Wu-Tang Clan\,66,1993,,,
\Eazy-E\,53,1993,,,
\Ice Cube\,70,1993,,,
\Snoop Dogg\,54,1993,,,
\Snoop Dogg\,63,1993,,,
\Snoop Dogg\,55,1993,,,
\Mista Grimm\,41,1993,,,
